sehir,isim,ilce,tel,adres
Antalya İli,İzmirli'ninYeri,Antalya,242 241 16 57,Sinan Mah. 1252. Sok. Saatçioğlu İş Hanı No:42/D
Mersin (İçel),Sedir Kebap Salonu,Mersin,2375116,Çankaya Mah. 4713. Sok. No:5
Hatay İli,Kocayusuf Restaurant,Antakya,90 326 441 39 09 ,Girne Caddesi No:94
Antalya İli,Ehl I Keyf Kahve,Alanya,5535065353,Istanbul Caddesi Aziziye Mahallesi. Istanbul Caddesi 2 /31
Antalya İli,Deniz Kafe,Saklıkent,252 612 32 13,2 Karagozler Kurek Yarislari Toren Alani
Antalya İli,Mercan Restaurant Altınkum,Antalya,242 2296038,Altınkum mh. 445 sk. No:1 Konyaaltı
Antalya İli,Latife Annem Ev Yemekleri,Antalya,2431180,Balbey Mah. İsmet Paşa Cad. 4005. Sok.
Adana İli,Kahve Diyari,Adana,"
",Güzelyalı Mah.Turgut Özal Bulv. Dr.
Antalya İli,Dimçay Anadoluköyü Restaurant,Alanya,+90 242 518 1444,Kestel Kasabası Dimçay Mevki Alanya Merkez
Antalya İli,Zamora Dondurma ve Helva,Antalya,3246690,"Güllük Caddesi, 34/C"
Antalya İli,Alma-AtA Mangal keyfi,Antalya,(0242)3181313,Eski Lara Yolu Kugu Apt. No:1 07160 Antalya
Antalya İli,Aba Piknik,Antalya,2444000,Kazim Ozalp Cad. 463. Sok. No:74/A
Antalya İli,Akdeniz Restaurant,Antalya,316 1600,"Eski Lara Yolu Dedeman Antalya Hotel & Convention Center Antalya Merkez, Antalya Merkez"
Mersin (İçel),Shogun Tantuni,Mersin,3268201,Güvenevler Mah. 1902 Sok. No:8/B
Antalya İli,Urfalım,Antalya,2275563,"Akdeniz Sanayi Yolu 75. Yıl Cad. No:39 Antalya Merkez, Antalya Merkez"
Antalya İli,Piyazcı Yusufun Yeri,Antalya,3310191,Antalya Şehirlerarası Otobüs Terminali D:101-102
Antalya İli,Sultan Şiş Köfte,Antalya,7225455,"Merkez Mah. 2140 Sok. Serik Merkez, Serik"
Antalya İli,Ahbab Kofte,Alanya,902425151347,Alanya Sanayi Sitesi Girisi Tespo Arkasi
Adana İli,Kardeşler Kebap Salonu,Adana,322-3522205,Karasoku Sok. No:13
Adana İli,Kebapçı Mallun,Adana,0322 363 7213 ,Tepebağ Mah. 18. Sok. No:5
Mersin (İçel),Julyana Kebap & Lahmacun Salonu,Mersin,324 328 32 90,Cumhuriyet Mah. 1616 Sok. No:8
Mersin (İçel),yorukoglu Pastaneso,Anamur,903248141131,Ataturk Cad
Antalya İli,Doydoy Restaurant,Sorgun,4155101,Cengiz Topel Cad. No:2/B
Antalya İli,Mustafa'nın Yeri,Antalya,2413972,"Atatürk Cad. 1254. Sok. Yadigar İş Hanı No:9 Gençlik, Muratpaşa"
Antalya İli,Kofte Diyari,Antalya,2437600,Hasim Iscan Mah. Recep Peker Cad. No:2
Antalya İli,Maşka Balkan Kasabı,Antalya,"
",91 Sinanoglu Caddesi
Antalya İli,Atılgan Cafe,Kaş,902428361442,Kaş
Mersin (İçel),Göksel,Mersin,3263233,Gazi Mah. 4. Cad. Mine Apt. D:2
Antalya İli,Oba Restaurant,Manavgat,902427422800,Demokrasi bulvari
Antalya İli,Zencefil Ev Yemekleri,Antalya,242 2296353,Gürsu Mah. 22.Cadde 370.Sokak 30/1 Örnek Apt. Konyaaltı
Antalya İli,Altintas Gozleme,Antalya,536 395 0658,Yazir köyü Olympos Kumluca
Antalya İli,Bulvar Corba Restaurant,Manavgat,2427424822,A. Pazzarci Mah. Kordon Cad. Nr:4
Antalya İli,Perge Pansiyon,Manavgat,0242 7653074,Köprülü Kanyon Manavgat
Adana İli,Zöhre Ocakbaşı,Adana,0(322) 359 93 40,Karasoku Mah. Kızılay Cad. No:2
Adana İli,Gloria Jean's Coffees,Adana,(0322) 2903531,Kurtuluş Mh. Mithat Saraçoğlu Cad. Sitki Kulak Apt. No: 27
Adana İli,Vecih Usta Künefe,Adana,3210030,"Cumhuriyet Mah. Süleyman Vahit Cad. No:170/B Karşıyaka, Yüreğir"
Adana İli,Akoluk Alabalık,Adana,3386055,Balcalı Kavşağı Seyhan
Adana İli,Özsüt,Adana,0 322 457 24 24,"Kurtuluş Mah. Ziya Paşa, Mithat Saraçoğlu Cad., Ali Sadi Apt.,No:14 D:1"
Antalya İli,Han Doner & Kofte & Piyaz,Antalya,2593459,Liman Serbest Bolge Akdeniz Bulv. No:546/C
Antalya İli,Keyf-I Miss,Antalya,242 316 2444,YESIL BAHCE MAHALLESI SAVAS CADDESI MEVSIM APT. A BLOK No: 3/A
Adana İli,Vecih Usta Künefe,Adana,3614801,"Havuzlubahçe Mah. Saydam Cad. No:22 Saydam, Seyhan"
Antalya İli,Oduncuoğlu Pide,Demre (Kale),2637249,Cumhuriyet Mah. 472. Sok. No:14
Antalya İli,Gikla Cafe resturant Alanya Turkwy,Alanya,902425124800,Iskele Cad.
Antalya İli,Özdemir Piknik,Antalya,2432233,"Balbey Mah. 406. Sok. No:10 Çarşı, Muratpaşa"
Antalya İli,Arby's,Antalya,2301154,Meltem Mah. 100. Yil Bulv. Migros Alisveris Merkezi No:155/C K:2 D:C-12/C-13
Antalya İli,Black 12 Bistro,Mahmutlar,+90 242 528 8005,Yeni Mahallesi. Barbaros Caddesi. No: 1
Antalya İli,Sardalyam,Antalya,242 2280818,Altınkum mh. Atatürk Blv. No: 113/A Konyaaltı
Antalya İli,Kerimoğlu İstanbul Börek Salonu,Antalya,242 2285727,"Gazi Mustafa Kemal Bulv. No:36/A, Altınkum"
Antalya İli,Altınkum ev yemekleri,Antalya,242 2295945,Altinkum Mah. 431. Sok. Turkuaz Apt. No:3 / A Altinkum
Antalya İli,06 Gözleme,Antalya,242 2302244,Altınkum mh. Atatürk blv. Bayram ap. No: 152/B
Antalya İli,Osmanlı Tulumbacısı - Konyaaltı,Antalya,242 2284687,G.M.K. Bulvarı Altınkum Mah. Çamlı Apt. No:70/A Konyaaltı
Antalya İli,Davut usta pide kebap,Antalya,242 2293112,AltInkum mh. 446 sk. KonyaaltI
Antalya İli,Kayseri Sofrası,Antalya,+90 242 2281938,Uluç Mh. 24. Cd. No:12
Antalya İli,Karmen Pastanesi,Antalya,242 2297733,"Gazi Mustafa Kemal Bulv. No :63, Altınkum Mah. Konyaaltı"
Antalya İli,Tilki büfe cafe,Antalya,"
",Gençlik mh. 1308 sk. Atatürk stadyumu otopark içi
Antalya İli,Has Etli Pide,Antalya,242 3124911,Sinan mh. Ali Çetinkaya cd. No:30
Antalya İli,Hacioglu,Alanya,5135767,Saray Mah. Ataturk Bulv. No:49/A
Hatay İli,Yaman Restoran,Antakya,2333020,"Dursunlu Beldesi Harbiye Yolu Cad. Antakya Merkez, Antakya"
Antalya İli,Pizza Tomato,Kumluca,8879887,"Meydan Mah., Bosna Sok, Bank Asya Kursisi"
Antalya İli,White Angel,Finike,8554440,"Yeni Mah, 506 Sok,Ucgen Apt, No:14"
Antalya İli,Kurtoglu,Avsallar,2425173924,Hatipoglu Sokak
Antalya İli,Şampiyon Kokoreç,Antalya,242 2288228,"Altınkum mh.Ataturk Bulvari NO:151 B/1 , Konyaalti"
Antalya İli,Bademalti,Antalya,+902422443606,Hidirlik sokak No:12
Antalya İli,Beyaz Saray Ocakbaşı,Alanya,02425127558,Saray Mah. M.Akif Ersoy Cad.
Mersin (İçel),Yakamoz,Silifke,907222908,Cankaya mh. 10.sk. No 121 Atakent
Antalya İli,My Way Bistro,Manavgat,"
","Dogan Otel,"
Adana İli,Mcdonald's,Adana,3333698,"Sinan Paşa Mah. Hacı Sabancı Bulv. Optimum Outlet ve Eğlence Merkezi No:28 K:2 D:2M33 Yüreğir Merkez, Yüreğir"
Adana İli,Domino's Pizza,Adana,+90 322 233 02 02,Güzelyalı Mah. Turgut Özal Bulv. Rıza Bey Plaza B Blok No:68/A
Antalya İli,Çamlıca Subaşı Cafe,Antalya İli Restoranları,0216 325 50 43 - 0216 327 36 50,Üçpınar Cad. NO 14
Antalya İli,Komagene,Antalya,2433366,Deniz Mah. Konyaaltı Cad. Kardam Apt. No:30/A
Antalya İli,Cankaya Lezzet,Antalya,2434005,Teoman Pasa Cad. Okay Apt. No:92/B
Antalya İli,Babanin Yeri,Antalya,3612778,Selale Mah. Salale Cad. Belediye Dukkanlari D:11
Antalya İli,Tadin Tatliciniz,Antalya,2214497,Yeni Akdeniz Sanayi Sitesi 5003. Sok. D:81
Antalya İli,Özdeveli Pide Salonu,Antalya,3268896,"Kuzey Yaka Mah. Göksu Cad. No:68 D:1 Kepez, Kepez"
Antalya İli,Gonul Bahcesi Ev Yemekleri,Antalya,2480550,Varlik Mah. Teoman Pasa Cad. Okay Apt. No:92/C
Antalya İli,Kofteci Seref,Antalya,2214733,Akdeniz Sanayi Sitesi 5024 Sok. D:64
Mersin (İçel),Gündoğdu Marina,Mersin,3300050,Eğriçam Mah. Adnan Menderes Bulv.
Adana İli,Meşhur Tatlıcı Selim,Yüreğir,3210975,Cumhuriyet Mah. 5 Sok. No:4
Antalya İli,Yusuf Bar Restaurant Sinne 1997,Manavgat,905324261806,Turkei
Antalya İli,Cesnigir Ocakbasi,Antalya,+90 (0) 242 323 57 07,Sirinyali Mh.Eski Lara Yolu
Antalya İli,Begonvil Restaurant,Antalya,02423161166,Şirinyalı Mah. 1516 Sok. Kaya Tepe Sitesi A-6 Blok K:2 D:3
Antalya İli,Borekeller,Antalya,242 2299191,"Ogretmenevleri Mahallesi Ataturk Bulvari 68/1A, Konyaalti"
Antalya İli,ÇORBACIZADE,Antalya,+(90)02423169966,Sirinyali Mah. Ismet Goksen Cad. No:17/A Muratpasa Antalya
Antalya İli,Kumrucum Işıklar,Manavgat,2449297,Işıklar Cad. Kahramanlar Apt. No:43/A
Adana İli,Tahta Masa Restaurant,Adana,322-232 7870,Karslılar Mah. Adnan Menderes Bulv.
Adana İli,Pizza Pizza,Adana,0 322 233 8000,"Turgut Özal Bulvarı, Mahfesığmaz Mah. Muteber Sitesi, B Blok No 23"
Antalya İli,MC MEMED,Antalya,5332952659,"Tahilpazari Mah., Adnan Menderes Blv,Keziban Erkal Is Merkezi ,412"
Antalya İli,Dejavu BISTRO,Manavgat,902427460730,Irmak Yani Tenis Kortlari Karsisi
Antalya İli,Deniz Restaurant,Finike,8551271,Ptt Cad. No:6
Mersin (İçel),Sabah Et Lokantası,Mersin,90-324 238 82 82 ,İstiklal Cad. No:55
Mersin (İçel),Cafemiz,Mersin,"
",Egricam Mah. A. Menderes Blv. Mersin Marina
Antalya İli,Harman Restaurant,Çıralı,02428257366,Ulupınar Köyü
Antalya İli,Burger King,Antalya,3405887,Sinan Mah. Antalya Alanya Yolu Deepo Outlet Center No:371 K:Giris D:99
Antalya İli,Guldali Restoran,Antalya,"
",Antala Havalimani Turizm Yolu
Antalya İli,Faroz Balik,Antalya,242 241 80 80,Youth Mah
Adana İli,Dede Kebap,Adana,4356923,Meydan Mah. Meydan Cad. No:112
Antalya İli,Yegen Balik Evi,Mahmutlar,5362894636,Ataturk Street
Antalya İli,Şahbazlar Restaurant,Sorgun,4411027,Sivas Yolu 5. Km.
Antalya İli,Burger King,Antalya,2441798,Hasim Iscan Mah. Fevzi Cakmak Cad. No:11
Adana İli,Teras Restaurant,Adana,+90-322-226-0343,"Yeni Baraj Mah, 32.Sok, No5"
Adana İli,Seyhan Ocakbaşı,Adana,+90 322 455 30 00,Turhan Cemal Beriker Bulv. No:24 (Otel Seyhan)
Adana İli,Kare Pizza,Adana,4562020,Cemalpasa Mah. Vali Yolu Cad. No:3/A
Antalya İli,Buffet Restaurant,Alanya,5100200,GoldCity
Antalya İli,Olea Nova Restaurant,Kaş,+(90)2428362660,Cukurbag Yarimadasi Demokrasi Cad. No:43 Kas
Antalya İli,A.S. Onur Iskender,Antalya,2441093,Konyaalti Cad. No:54 D:1
Hatay İli,Donas Döner,İskenderun,03266133177,Muammer Aksoy Cad. Dingiz Tepe Pasajı No:2
Mersin (İçel),Hasan Kolcuoğlu Restoran,Mersin,3261962,Palmiye Mah. İsmet İnönü Bulv. Flamingo Yolu No:2 İçel Merkez
Antalya İli,Wing Stop,Antalya,3237262,"Fener Mah. Tekelioğlu Cad. TerraCity No:55 K:2 D:8/FC Lara, Muratpaşa"
Antalya İli,Yicem Bistro,Antalya,3214455,"Gençlik Mah. Tevfik Işık Cad. Meltem 1 Sitesi No:35/A Muratpaşa, Muratpaşa"
Antalya İli,Merlin Ocakbaşı Restaurant,Antalya,2433711,Kaleiçi Mah. Fırın Sok. No:36 Antalya Merkez
Antalya İli,Hataylı Kebapçı,Antalya,4631916,Güzel Yurt Mah. Şehit Er Mustafa Göktürk Cad. No:6
Antalya İli,Teras Balıkevi,Antalya,2304630,"Arapsuyu Mah. Dumlupınar Bulv. Konyaaltı, Konyaaltı"
Antalya İli,Binboga Moda Dondurmalari,Antalya,3225690,Yenigun Mah. 1055 Sok. No:39/A
Antalya İli,Çınar fastfood,Antalya,02423450787,Özgürlük Mah. Namık Kemal Bulv. Konak Apt. No:42/B
Antalya İli,Pizza Pizza,Antalya,3247500,Caglayan Mah. Barinaklar Bulv. Manavoglu Apt. No:7 D:1
Antalya İli,Karadeniz Pide Kebap Evi,Antalya,+90 242 259 0753,Liman Mh
Antalya İli,Sultan Sofrasi,Manavgat,02427462444,Kordon Cad. 4017
Adana İli,Tatlı Gönül Kardeşler,Adana,3511713,"Kuruköprü Mah. Özler Cad. No:9 Kuruköprü, Seyhan"
Adana İli,Pakfirin,Adana,3224595153,Cemalpaşa Mah. Atatürk Cad. 63001 Sokak Öğretmenler Sitesi A.blok 58/E Seyhan
Hatay İli,Çökmez Aile Gazinosu,Antakya,5949224,Çevlik Tatil Köyü
Mersin (İçel),Naz Dürüm,Silifke,0324 712 1579 ,Saray Mah. İnönü Cad.
Antalya İli,Hamdi's restaurant and danse bar,Manavgat,902427536202,Selimiye Mh.Sarmasik Sk.No 1
Antalya İli,La Rosetta Restaurant,Belek,7102000,Ileribasi Mevki Rixos Premium Belek
Antalya İli,Akdeniz Dondurma & Kuyumculuk,Antalya,+09 (0) 242 312 47 19,Ali Çetinkaya Cad. No: 24
Antalya İli,Temple restaurant,Manavgat,0242-753-2789,Barbaros Cad. 102
Mersin (İçel),Akcakil,Mersin,324.741.44.51,P.K. 4 Tasucu
Adana İli,Şato Seyhan,Adana,2331444,"Güzelyalı Mah. Adnan Menderes Bulv. No:117 Mahfesığmaz, Çukurova"
Antalya İli,Villa Sonata Apart Hotel,Alanya,5130991,Saray Mah. Damlatas Cad. Seral Sok. No:29
Adana İli,Henny Fried Chicken,Adana,(0322) 454 2800,Atatürk Cad. No: 48/A
Hatay İli,Beyaz Saray Restaurant,İskenderun,6416029,"Ovunduk Mah, Deniz Cad, No27"
Antalya İli,Şahin Büfe,Antalya,4131701,"Kökez Mah. Tuğra İş Hanı D:15 Serik Merkez, Serik"
Antalya İli,Cadir Restaurant,Antalya,4237517,Ciglik Koyu Termesos Kavsagi
Antalya İli,Sampi,Antalya,3343333,Fabrikalar Mah. Fikri Erten Cad. No:2 D:230
Antalya İli,Global Gıda,Antalya,2295826,Pınar Başı Mah. 705 Sok. Gül Sitesi A Blok No:1 D:5 Antalya Merkez
Antalya İli,Ayfer Manti & Borek,Antalya,3121150,Aspendos Bulv. Gedik Apt. No:59/B
Antalya İli,Köydeğirmeni,Antalya,2299560,Kent Meydanı Atatürk Cad. No:3
Antalya İli,Diva İşkembe,Antalya,3123330,Etiler Mah. Adnan Menderes Bulv. Yörük İbrahim Apt. No:67
Antalya İli,Ulker Pide,Antalya,3123573,Recep Peker Cad. No:21/A
Antalya İli,steakhouse,Alanya,00902425111166,Oba
Antalya İli,Bacının Yeri,Alanya,0242 512 97 74,Gedevet Yayla Yolu Üzeri Çinioğlu Çeşmesi Karşısı
Antalya İli,Oztat Restaurant,Manavgat,746 9394,Yukari Hisar Mah.
Antalya İli,Sampiyon Kokorec,Manavgat,9002427532299,Atatürk Bulvarı Selimiye Mahallesi Özgür Sitesi 138/A-B
Antalya İli,Altınay Tavukçuluk,Serik,(0242)7221235,Cumhuriyet Cad. No:29
Antalya İli,Gül Kebap Salonu,Kumluca,8877120,Eski Cami Mah. Kavaklıkuyu Cad.
Mersin (İçel),İkinci Bahar Ev Yemekleri,Mersin,3282866,Merkez Mah. Mina Gök Apt. A Blok No:12
Mersin (İçel),Arabica cafe & restaurant,Mersin,+(90)03242390079,Kuvayi milliye cad. no 23
Mersin (İçel),KFC Kentucky Fried Chicken,Mersin,"
",Güven Evler Mah. 20. Cad. Forum Mersin No:120-133
Mersin (İçel),Doğan Ocakbaşı,Mersin,2380631,Çankaya Mah. 4725 Sok. No:17
Mersin (İçel),Miss Chicken,Mersin,3315550,Güvenevler Mah. 20. Cad. Forum Mersin B BLok No:120 K:2 D:S004
Mersin (İçel),Mıstık Ustanın Yeri,Mersin,2371159,Camişerif Mah. Uray Cad. Gürani Apt. No:6 D:20
Mersin (İçel),Kekik Ev Yemekleri,Mersin,324-3283305,Güvenevler Mah. 1912 Sok. Serkan Apt. No:22/A
Mersin (İçel),Atakule Kumpir,Mersin,2389952,Yoğurt Pazarı Mevki Silifke Cad. No:3
Mersin (İçel),Kukla Kebap,Mersin,3411919,Kipa Alışveriş Merkezi
Mersin (İçel),Moda Cafe,Mersin,8140077,"Saray Mah. Bankalar Cad. No:26/F Anamur Merkez, Anamur"
Mersin (İçel),Pizza Pizza,Mersin,"
",Güven Evler Mah. Dumlupınar Cad. Doğan Yıldız İş Merkezi
Mersin (İçel),Gurel Aile Restaurant,Mersin,329 3602,Guvenevler Mah. 1947 Sok. Sibel Apt. No.1/A
Mersin (İçel),Tutku Lahmacun,Mersin,7121233,"Göksu Mah. Hastane Kavşağı Silifke Merkez, Silifke"
Mersin (İçel),Saklı Bahçe,Mersin,3583327,"Fatih Mah. 42. Sok. No:5/A Mezitli, Mezitli"
Mersin (İçel),Burger King,Mersin,"
",AydInlikevler Mah.Gmk BulvarIi
Mersin (İçel),Özüm İskenderun Döneri,Mersin,3256595,"Güvenevler Mah. 1901 Sok. Güllüoğlu Apt. No:21/B İçel Merkez, İçel Merkez"
Mersin (İçel),McDonald's,Mersin,2382827,Kültür Mah. Ismet Inönü Bulv. 4304 Sok.
Mersin (İçel),McDonald's,Mersin,3315009,Güvenevler Mah. 20. Cad. Forum Mersin No:120-133 K:4 D:S-06
Mersin (İçel),Komagene,Mersin,3366556,İhsaniye Mah. Zeytinlibahçe Cad. No:147/A
Mersin (İçel),Süpriz Ev Yemekleri,Mersin,3274119,"Güvenevler Mah. 1901 Sok. No:3/B İçel Merkez, İçel Merkez"
Mersin (İçel),Simena Restaurant,Mersin,8252476,Girne Mah. Özgürlük Cad. Clup Simena Hotel
Mersin (İçel),Energy Chicken,Mersin,+(90)5379995500,Dumlupinar Caddesi No. 16/C
Mersin (İçel),Babil Teras Restaurant,Mersin,3244615166,GÖZNE YOLU 7. KM TOROSLAR MERSİN
Mersin (İçel),Pizza Global,Mersin,3243292921,GÜVENEVLER MAH. GMK BULVARI NO:368 2/A
Mersin (İçel),Pasaport Pizza,Mersin,3414550,Akkent Mah. Hüseyin Okan Merzeci Bulv. Kipa AVM No:759 K:2
Mersin (İçel),Sbarro,Mersin,3315265,Güven Evler Mah. 1. Cad. S Blok No:11
Mersin (İçel),Piccadilly Fast Food,Mersin,+(90)5413573839,Barbaros Hayrettin Pasa cd.
Mersin (İçel),Kelebek Ev Yemekleri,Mersin,3571220,Cengiz Topel Cad. 324 Sok. İçel Merkez
Mersin (İçel),Burger King,Mersin,2385813,Ismet İnönü Bulv. Guven Apt. No:138
Mersin (İçel),Tanimar Hayal Dunyasi,Mersin,"
",22. cadde
Mersin (İçel),Alo Dürüm,Mersin,+(90)03246764527,Nacarlı Mahallesi Alparslan Türkeş Bulvarı 52\A
Mersin (İçel),Çiğköftem,Mersin,2370790,Istiklal Cad. Mersin Apt. No:123
Mersin (İçel),Siyadi Restoran,Mersin,903243251270,Barbaros mah. Adnan menderes bulvari gocmen kavsagi
Mersin (İçel),Yılmaz Tatlı,Mersin,903243278547,Guvenevler Mah. 1902 Sokak
Mersin (İçel),Konak Restoran,Mersin,0324 239 0661 ,Silifke Cad. No:37
Mersin (İçel),Valide Sultan Sofrası,Mersin,6131155,"Şehit Mustafa Mah. Belediye İş Hanı K:1 Caminur, Tarsus"
Mersin (İçel),Kardeşler Lahmacun,Mersin, 0324 326 39 89 ,Gazi Mah. Muğdat Camii Sok. No:9/C
Mersin (İçel),Pamfilya Feyz Cafe,Mersin,+90 324 327 20 70,Güven Evler Mah. Dumlupınar Cad. Doğan Yıldız İş Merkezi No:22/G
Mersin (İçel),Muzo'nun Yeri,Mersin,3277520,Güvenevler Mah. 1901 Sok. No:20/A
Mersin (İçel),Tekin Ali Usta,Mersin,7143370,"Göksu Mah. Özhan Seyhan Cad. No:4 Silifke Merkez, Silifke"
Mersin (İçel),Öz Mersin Tantuni ve Biftek Salonu,Mersin,3585861,"Viran Şehir Mah. Milli Egemenlik Cad. Korkmaz Apt. No:11 Mezitli, Mezitli"
Mersin (İçel),Şifa Lokantası,Mersin,2375253,Cami Şerif Mah. Uray Cad. Emlak İş Hanı No:1
Mersin (İçel),Can Burger ve Döner,Mersin,6136776,Mersin Cad. No:11
Mersin (İçel),Karizma Mersina Balık Evik,Mersin,3272188,Palmiye Mah. Adnan Menderes Bulv. No:24/A
Mersin (İçel),Şef İbo'nun Yeri,Mersin,3255424,Güvenevler Mah. 1910 Sok. Açıkgöz Apt. D:15/A
Mersin (İçel),El Ruha,Mersin,3261555,Güvenevler Mah. Dumlupınar Cad. Doğan Yıldızı İş Merkezi No:20/B
Mersin (İçel),Ocakbaşı Lahmacun ve Pide,Mersin,3269732,Inönü Mah. 1403. Sok. Silahtar Oğlu Apt. No:4/A
Mersin (İçel),Gönlübol Pide,Mersin,3268522,Gazi Mah. 1326. Sok. No:8/A
Mersin (İçel),Kerebicci Hayri Usta,Mersin,2373454,İstiklal Cad. Ruh Apt.
Mersin (İçel),Ünal Burger,Mersin,6131985,"Atatürk Cad. Ata İş Merkezi No:29/B K:Zemin Tarsus Merkez, Tarsus"
Mersin (İçel),Tantuni Dünyası,Mersin,2381360,"Çankaya Mah. 4702 Sok. No:10 Çankaya, Akdeniz"
Mersin (İçel),Atakule Kumpir,Mersin,2334047,İnönü Cad. Mersin Ticaret ve Sanayi Odası Binası
Mersin (İçel),Sabah Döner,Mersin,03242384706,Palm City Avm İçi
Mersin (İçel),Popeyes Louisiana Kitchen,Mersin,3315269,Güvenevler Mah. 20. Cad. Forum Mersin No:120-133 K:1 D:5
Mersin (İçel),Bolulu Hasan Usta Süt Tatlıları,Mersin,2323177,Istiklal Cad. Akkızoğlu Apt. No:60 K:Zemin
Mersin (İçel),Fatih Tantuni,Mersin,2383552,Cami Şerif Mah. 5240 Sok. No:1/A
Mersin (İçel),Acıktım Usta,Mersin,(0324)3259093,İnönü Mah. 1406 Sok. Nezahat Apt. No:16/B
Mersin (İçel),Eser Tantuni,Mersin,2390526,Camişerif Mah. 5218 Sok. No:4 D:24
Mersin (İçel),Kuzen Ev Yemekleri,Mersin,3283427,İnönü Mah. 1407 Sok. Güven Apt. No:40/A İçel Merkez
Mersin (İçel),Otantik Kumpir,Mersin,3315037,"Güvenevler Mah. S Blok Bahçelievler, Yenişehir"
Mersin (İçel),Çağlar Restaurant,Mersin (İçel) Restoranları,4767473,Cağlarca Köyü
Mersin (İçel),Burger King,Mersin (İçel) Restoranları,3315263,"Guvenevler Mah. 20. Cad. Forum Mersin S Blok No:120-133 K:2 D:10 Bahcelievler, Yenisehir"
Antalya İli,Mina Restaurant,Elmalı,+90 242 242 47 85,Elmalı Mah. Dayılar İş Hanı No:7
Antalya İli,Burgerland,Elmalı,2411220,Kazim Ozalp Cad. Buyuksehir Is Merkezi No:43 D:18
Antalya İli,Şanlı Ocakbaşı ve Kebap Salonu,Elmalı,2438097,Elmalı Mah. 22. Sok. No:8 D:4 Elmalı Merkez
Antalya İli,Sevgi Sofrası,Elmalı,6186695,Hükümet Cad. No:118 Elmalı Merkez
Antalya İli,Star Burger,Elmalı,2438307,Elmali Mah. 4. Sok. Pinarbasi Is Hani D:1
Antalya İli,Hacıoğulları Et Mangal,Kestel,3729405,Ahmet Vefik Paşa Mah. No:9 Kestel Merkez
Antalya İli,Saray Pide Salonu,Kestel,3722210,Bursa Cad. No:76 Kestel Merkez
Antalya İli,Sedatın Yeri Et & Mangal,Kestel,3721933,Ahmet Vefik Paşa Mah. Kestel Merkez
Antalya İli,Bristol,Karaçallı,4631010,Güzelyurt Mevki Havaalanı Yolu IC Hotels Airport
Antalya İli,Konevi Etli Ekmek,Sorgun,0354 415 7282 ,Agahefendi Mah. Cumhuriyet Cad. No:10/B
Antalya İli,Yeşilova Pide,Sorgun,4151177,Cumhuriyet Cad. No:5
Antalya İli,Tat-Al Restaurant,Sorgun,4152537,Sivas Cad.
Antalya İli,Kastamonu Kır Pidesi,Sorgun,4155556,Cumhuriyet Cad. No:7
Antalya İli,Şahin Döner,Sorgun,4158469,Çay Mah. Park Sok. No:7
Antalya İli,Site Lokantası,Sorgun,4150164,Sanayi Sitesi D:12
Antalya İli,Özmenekşe Kebap Salonu,Sorgun,4153883,Sivas Cad. No:14
Antalya İli,Konak Kebap,Sorgun,4158586,Sivas Cad. No:10
Antalya İli,Emre Kaan Kebap Salonu,Sorgun,4157335,Cumhuriyet Cad. No:114
Antalya İli,Ekinciler Kebap Salonu,Sorgun,4151714,Cumhuriyet Cad. No:2
Antalya İli,Merkez Lokantası,Sorgun,4456129,Sivas Yolu Doğankent
Antalya İli,Menzil Kebap,Sorgun,4158211,Ptt Cad.
Antalya İli,Salimin Yeri Tandir & Testi Kebap,Sorgun,4151505,Yeni Mah. Sivas Cad. No:4
Antalya İli,Eldivaşoğlu Tavuk,Sorgun,4155815,Garajlar Mevki Sivas Cad. No:1
Antalya İli,Osmanlı Kebap,Sorgun,4152903,Aydınlıkevler Mah. Sivas Cad. Okur Apt. No:46
Antalya İli,Ceyhanlar,Sorgun,4157660,Cengiz Topel Cad. No:17/E
Antalya İli,Ali Rıza'nın Yeri,Kumluca,8873243,Meydan Mah. Deniz Yolu Cad. Manolya Apt. No:17
Antalya İli,Dalgiclar Restaurant,Kumluca,8891090,Kasap Cayiri Mah. Sarikavak Mevki
Antalya İli,Eren Restoran,Kumluca,8873098,Bağlık Mah. İçiküstür Apt. No:4
Antalya İli,Ali Pasha Lodge Restaurant,Akseki,6821248,Emir Asiklar Koyu Ali Pasa Konagi
Antalya İli,Kervan Saray Restoran,Belek,7151540,İskele Mevki Belconti Resort Otel
Antalya İli,Deniz2 Restaurant,Finike,8552282,Serbetci Bulv. No:44
Antalya İli,Şentürkler Alabalık Restaurant,Finike,+(90)2428612222,Arif koyu Catallar Mevkii Finike\ANTALYA
Antalya İli,Park Likya,Finike,+90 242 855 5455,Tatlicay Kenari
Antalya İli,Baba Onbaşılar Restoran,Gazipaşa,(0322) 454 5824,Cemal Paşa Mh. Ethem Ekin Sok. Önal Apt. No: 36
Antalya İli,Ağamoğlu Baklava Salonu,Gazipaşa,4543903,Cemal Paşa Mah. Ekim Sok. No:32
Antalya İli,Seç Baklava,Gazipaşa,4585570,Reşat Bey Mah. Cumhuriyet Cad. 5 Ocak Apt. No:25/B
Antalya İli,Momento Pizza,Gazipaşa,4571556,Cemalpaşa Mah. Kafeler Sok
Antalya İli,Volkan Büfe,Gazipaşa,0322 458 33 31,Reşatbey Mah. 62031 Sok. Onur Apt. No:11/B
